ID,Name,Surname,Age,GPA
274524,Debra Evans,Gregory,57,3.85
325140,Alyssa Neal,Osborn,31,3.89
298828,Virginia Miller,Mullen,37,0.4
188221,Jared King,Mahoney,86,2.38
383389,Heather Gonzalez,Pratt,70,3.08
408084,Elizabeth Johnson,Brooks,76,0.65
194875,Allison Kelley,Harrell,28,2.75
938052,Adriana Duncan,Hernandez,37,1.94
143493,Karen Sosa,Wilson,16,1.49
510711,Keith Brown,Martin,79,3.08
172449,Kyle Jackson,Kirby,98,0.15
944381,Timothy Duncan Jr.,Maddox,83,1.74
434529,Kelsey Lee,Jefferson,99,1.93
447453,Elizabeth Figueroa,Smith,58,2.17
283076,Aaron Montgomery,Harrell,56,0.08
817097,Mark Perez,Rogers,66,3.66
674728,Jason Knight,Chavez,67,3.17
369371,Edgar Johnson,Clark,42,0.17
456958,Kevin Austin,Diaz,20,1.19
739140,Amy Walter,Quinn,77,3.41
410911,Nicholas Page,Barker,25,3.85
327487,Jennifer Long,Rogers,25,3.92
514861,Gregory Campos,Davis,63,2.94
362743,Cheryl Sharp,Warner,68,1.53
686466,Roy King,Harris,26,2.67
627664,Courtney Foster,Collins,85,1.68
872531,Diamond Murphy,Jones,100,1.7
992729,Mason Turner,Michael,83,1.01
304859,James Pham,Morse,93,2.07
780091,Joshua Floyd,Gonzalez,99,0.49
217616,Samantha Bradford,Cabrera,49,0.89
497199,William Fletcher,Knapp,29,2.66
606501,Timothy Keith,Maddox,80,2.59
386032,Mr. Kenneth Miller,Medina,95,0.87
372779,Thomas Bird,Garcia,81,3.09
373906,Matthew Leonard,Padilla,52,0.72
900022,Natalie Stewart,Alexander,53,3.8
112792,Joseph Cohen,Powers,92,2.69
591648,Dale Davidson,Hull,29,0.28
447242,Elizabeth Jenkins,Nielsen,56,0.77
565250,Michael Holland,Mitchell,86,1.84
305190,Victor Morgan,Gardner,34,0.02
871793,Theresa Rivas,Matthews,51,1.61
880859,Jennifer Parker,Porter,59,2.64
788919,Christina Salinas,Jackson,28,3.35
995995,Kelly Chavez,Dixon,78,1.93
603818,Adriana Nixon,Moss,30,0.21
816136,Andrea Wallace,Foster,78,1.47
567808,Matthew Ware,Hamilton,83,0.77
192042,Elizabeth Le,Smith,23,3.54
712229,Amanda Bailey,Young,14,0.51
831385,Melissa Parker,Davis,45,2.63
709193,Rick Brooks,French,73,2.92
610512,Tyler Hendricks,Welch,73,1.87
424590,Evan Johnson,Montoya,92,0.67
781020,Luke Lee,Thomas,60,1.36
922723,Sabrina Weaver,Pope,26,1.54
611471,Donna Summers,Long,29,3.89
884233,Alexander Galvan,Kim,61,1.17
503852,Mrs. Alicia Melendez,Henry,47,0.31
180789,Danny Parker,Gray,20,2.84
175072,Christina Garcia,Lewis,96,1.68
369554,Tonya Gomez,Johnson,73,3.49
197207,Alexander Snyder,Wright,37,3.71
345241,John Alvarez,Ramsey,83,3.52
268837,Nicole Vasquez,Williams,48,2.9
239652,Cindy Garcia,Sharp,81,3.46
413927,Karla Garza,Donovan,96,3.83
555409,Wendy Miller,Reed,100,1.25
850719,Ana Daniels,Buchanan,71,2.53
520559,Tina Stark MD,Galloway,89,3.15
963634,Paige Yates,Carroll,30,2.78
454829,Eric Whitney,Gutierrez,87,1.99
440396,Gregory Erickson,Beck,73,1.3
896006,Helen Dean,Anderson,48,0.58
635202,Daniel Johnson,Lee,61,2.74
618159,Peter Goodwin MD,Brown,35,3.58
659783,Amanda Carter,Myers,65,0.34
710966,William Bass,Ferguson,32,3.03
528152,Matthew Lee,Jenkins,98,2.58
422086,Alex Sanchez,White,88,2.7
160844,Stephen Harrington,Armstrong,98,2.13
783341,Monica Meyer,Nguyen,24,0.23
885665,Morgan Griffith,Cochran,58,0.96
179389,Joseph Cortez,Livingston,78,0.55
682792,James Cohen,Coffey,37,1.96
100732,Christine Olsen,Robinson,53,3.02
887990,Stacey Stevens,Bell,24,3.62
572795,David Larson,Valdez,83,1.11
444569,Ray Bryant,Jones,63,1.89
833714,Alexander Barnes,Porter,97,0.04
115483,Tracy Garner,Erickson,77,0.5
290434,Nicholas Scott,King,45,0.29
625293,Aimee Andrade,Hernandez,51,0.36
110661,Anthony Watkins MD,Gray,68,2.5
966318,Melissa Harris,Anderson,92,1.9
547888,Christopher Freeman,Morgan,77,2.88
150334,Russell Byrd,Meyer,30,0.66
496912,Amy Cox,Baker,41,3.06
864467,Todd Hernandez,Williams,11,2.47
789090,David Pruitt,Wilson,46,1.0
265184,Rose Dixon,Booth,43,1.67
392306,Charles Love,Williams,60,2.32
202501,Jodi Park,Day,18,3.76
439975,Lauren Zimmerman,Bryant,51,0.97
724199,Jason Finley,Perez,28,0.22
513270,Laurie Hansen,Powers,68,0.79
913823,Gilbert Brown,Marquez,19,0.93
919749,Carrie Wagner,Beck,66,2.19
178166,Jennifer Lee,Ruiz,60,2.13
131282,Zachary Mckee,Yates,25,2.5
621207,Nicole Gibson,Oliver,71,3.55
704445,Susan Ramos,Ross,32,0.38
526868,Christopher Wilcox,Maynard,16,0.51
209801,Joshua Waters,Davies,69,1.17
914600,Sara Espinoza,Robertson,59,1.61
371976,Eric Bailey,Howard,36,0.96
128851,Deborah Collins,Estrada,48,3.55
321002,Meghan Blake,Jimenez,33,1.52
345633,Emily Stephenson,Miller,62,2.88
190977,Cody Dominguez,Allen,70,2.19
948513,Nicholas Dawson,Russell,28,1.93
877375,Daniel Scott,Brock,66,0.22
330642,Troy Odonnell,Coleman,18,1.69
443379,Gilbert Simpson,Nelson,41,0.46
964806,Patricia Hampton,Cummings,62,2.57
204583,Tony Fritz,Kim,71,0.14
610666,Clayton Rodriguez,Adams,83,2.45
875246,Christopher Shea,Ryan,26,0.81
944914,Jordan Foster,Davidson,88,3.07
120880,Mark Chambers,Ramirez,57,2.3
942233,Daniel Welch,Turner,34,3.97
379954,Jodi Gonzalez,Goodwin,36,2.05
683572,Jeffrey Clark,Quinn,15,3.54
360494,Dustin Santiago,Brown,51,3.96
425693,Sandra Holmes,Haynes,51,3.07
364071,Amanda Hickman,Nichols,44,2.21
626005,Christine Powell,Cummings,48,0.09
191138,Judy Martinez,Dougherty,68,0.33
250159,Steven Thomas,Mcknight,75,2.85
606550,Jonathan Miller,Jones,98,2.7
145305,Sara Lewis,Williams,82,2.44
336242,Jacob Taylor,Howard,84,3.4
241906,Dr. Carolyn Patterson,Ochoa,70,2.43
238005,Shannon Moore,Davis,55,2.41
934285,Joshua Riley,Gutierrez,89,1.65
789925,Robert Frederick,Howard,32,1.08
252583,Linda Chan,Crawford,84,2.38
390209,Tanya Hernandez,Cross,67,2.69
549360,Michael Garcia,Harris,57,1.68
331696,Amanda Guzman,Watkins,71,2.32
906336,Kevin Mccarthy,Silva,23,1.96
194021,David Richardson,Potts,79,1.41
621634,Victor Anthony,Perry,76,3.63
122535,Kristina Adams,Salas,26,2.81
428693,Heather Middleton,Larson,23,0.15
239119,Mary Higgins,Williams,71,0.57
225415,Mary Guzman,Tanner,48,0.85
632777,Felicia Smith,Lindsey,15,1.59
819927,Mrs. Erin Lopez,Parrish,61,0.39
125198,Kenneth Parsons,Nelson,100,0.58
603599,Sonya Rodriguez,Elliott,22,3.34
222745,Kenneth Cisneros,Gibson,94,1.89
789817,Todd Taylor,Clements,53,0.95
238848,Mr. Jason Green Jr.,Davenport,73,1.59
931833,Tiffany Ford,Figueroa,73,0.12
753640,Robert Castillo,Johnston,79,2.67
291636,Jonathan Aguirre,Neal,89,2.43
408680,Kelsey Cunningham,Vincent,49,1.64
203994,Luis Franco,Spears,18,1.4
723446,Jessica White,Foster,50,2.3
542751,Phillip Christensen,Salas,100,1.85
373601,Brooke Wells,Thompson,15,0.74
378945,Sarah Phillips,Maldonado,66,2.29
875756,Diane Williams,Beltran,98,3.09
674101,Erika Salazar,Todd,30,0.08
293172,Brian Chaney,Smith,19,2.83
927722,Tiffany Sexton,Park,75,3.88
338873,Denise Bonilla,Camacho,51,3.42
980611,Tyler Smith,Adams,43,3.09
257355,Marcus Lopez,Edwards,68,0.1
296714,Kimberly Barnes,Jackson,72,0.72
798364,Stacey Carter,Smith,74,3.34
494146,Amanda Carlson,Williams,97,2.88
109666,Nicole Williams,Hurst,10,2.56
736079,Amber Spears,Burke,68,0.84
325145,Beth Bradley,Short,42,2.05
927079,Timothy Werner Jr.,Schultz,76,2.19
932157,Billy Cortez,Crawford,59,1.83
205658,Mason Turner,Salazar,15,0.46
101465,Paul Mack,Jefferson,51,0.63
450295,Shaun Rodriguez,Guerrero,88,0.6
438966,Mrs. Maria Mccoy,Baker,46,3.4
570205,Jeanette Walker PhD,Anderson,82,1.43
623770,Sandra Spencer,Martinez,69,2.13
876101,Sherry Gross,Smith,82,2.98
850079,Kiara Brown,Brown,85,2.19
405335,Jean Griffin,Weaver,52,3.41
110254,Tiffany Ward,Sloan,17,0.01
720287,Amanda Burke,Lopez,70,2.97
412822,Michael Johnson,Edwards,11,3.57
331317,Kenneth Drake,Rich,95,0.22
674097,Thomas Jennings,Miller,82,2.02
559899,Dr. Benjamin Smith MD,Torres,32,0.56
643235,Tracy Patterson,Rodriguez,30,1.56
769591,Taylor Johnson,Phillips,39,3.92
120005,Katie Nunez,Lawrence,99,3.61
136168,Cathy Dawson,Bray,58,0.87
146721,Mary Allen,Acosta,99,3.04
920693,Melissa Perry,Bray,90,0.26
907505,Michelle Mckay,Nelson,14,1.62
153569,Thomas Burke,Bell,86,0.2
600279,James Morgan,Jones,20,2.38
394329,Andrew Montoya DVM,Hale,68,3.12
135159,Timothy Henderson,Adams,52,3.97
876411,Alexander Vasquez,Lawrence,100,2.41
109772,Kelly Jones,Jones,66,0.29
617864,James Moore,Clark,50,0.79
796890,Danielle Rodriguez DVM,Wagner,75,1.71
289735,Michael Smith,Silva,44,1.94
373825,Susan Rogers,Gilbert,20,0.64
157582,Taylor Hughes,Castro,41,0.82
227473,Elizabeth Lloyd,Rogers,34,1.23
356196,Dillon Ward,Ortiz,92,0.48
107925,Garrett Wright,Adams,28,1.92
574446,Christopher Lawrence,Espinoza,36,0.01
776079,Susan Bradshaw,Whitaker,100,2.73
540814,Dr. Hannah Oneal MD,Hall,73,0.79
359263,Mr. Matthew Phillips,Bailey,33,3.38
167958,Andrew Mcintyre,Price,26,1.24
189865,Becky Howell,Rodriguez,46,3.01
688134,Zachary Hill,Gonzalez,95,3.04
964481,Lori Wise,Walter,22,3.78
591660,Tyler Coleman,Robinson,100,1.05
272844,Dawn Hancock,Williamson,90,2.37
558022,Tracy Brown,Stein,85,2.01
358816,Brandon Smith,Baldwin,51,1.87
176847,Donald Myers,Mueller,42,1.27
185799,Donald Perry,Schneider,18,1.95
350809,Michael Goodman,Webb,87,0.79
733163,Darrell Benitez,Weber,42,1.13
895184,Matthew Faulkner,Padilla,87,3.37
552817,Jeremy Solis,Serrano,69,1.26
921401,Jeff Shaw,Black,41,0.59
646867,Christopher Martin,Calderon,90,1.9
588397,Billy Clements,Juarez,70,2.52
323215,Anne Turner,Price,28,3.39
286778,Kristy Bell,Finley,23,0.78
190182,Joel Wagner,Hunt,55,0.32
234247,Eric Edwards,Brown,65,0.93
191639,Samantha Miller,Chase,84,0.15
823888,Lawrence Howe,Patel,44,3.06
680246,Bryan Montes,Carpenter,74,2.61
388877,Derek Smith,Ho,54,1.62
658500,Timothy Leblanc,Williams,67,1.51
323347,Gregory Hunt,Bradley,78,2.38
426095,Ann Hartman,Acosta,48,0.41
294153,Lori Ballard,Gay,58,0.45
432689,Rachael Pierce,Smith,42,1.12
195604,David Miller,Prince,36,2.51
780007,Joseph Howard,Munoz,96,2.89
437300,Kylie Garcia,Wilson,82,0.05
151969,Edward Sanchez,Deleon,31,1.14
928006,Christopher Maldonado,Kirby,66,0.98
155592,Nathan Brewer,Coleman,71,3.92
924698,Christopher Moore,Rodriguez,99,3.41
452319,Tina Webb,Hernandez,47,1.55
609390,Catherine Soto DDS,Mcdaniel,98,1.6
535060,Timothy Smith,Yu,60,3.15
322827,Elizabeth Watson,Sharp,14,3.27
885727,Kenneth Johnson,Padilla,96,1.87
593523,Jessica Thornton,Fox,21,0.9
218913,Brad Nelson,King,24,0.98
821256,Lisa Robinson,Brown,82,1.1
510558,Herbert Butler,Mccormick,91,1.57
763796,Jordan Ponce,Moore,84,0.45
252543,Mary Hill,King,77,0.36
241815,Steven Cunningham,Hanson,42,2.44
574946,Linda Bolton,Garner,25,3.81
753402,Malik Benson,Smith,48,0.39
377186,Eric Lopez,Chambers,50,0.4
669737,Tricia Hall,Smith,29,0.85
688653,Adam Moore,Morales,56,3.04
368439,Frederick Phillips,Smith,63,0.21
597950,Adrienne Hudson,Garcia,77,1.97
364405,Paul Taylor,Williams,17,1.03
982608,Jason Clark,Davis,96,2.0
371531,Dr. Jamie Bernard,Griffin,14,3.65
988324,Richard Gray,White,29,1.21
322748,Elizabeth Boone,Garcia,62,0.01
392932,Brian Campbell,Cox,91,3.19
149340,Lawrence Stevens,Rodgers,10,0.22
593227,Laura Wilson,Elliott,32,1.7
473830,Victoria Price,Sullivan,62,3.7
452786,Luke Wilkins,Morgan,34,0.97
635041,Paul Carter,Bell,31,1.51
863327,Scott Cruz,Martinez,76,0.33
895730,Heather Villegas,Simpson,85,3.25
803082,Tiffany Hall,Barr,15,0.99
912082,Anthony Lopez,Mullins,15,0.59
567882,Mark Taylor,Brown,73,3.18
709629,Monica Garrett,Martin,63,2.75
991247,Shelly Lopez,Tyler,93,1.22
378794,David Cook,Gomez,67,3.27
422867,Jessica King,Miller,23,1.29
810131,Phillip Bell,Sawyer,81,1.25
465755,Curtis Hall,Kelly,26,3.21
634041,Michael Richardson,Shepard,29,0.81
337498,Hannah Greene,Brown,43,0.95
661083,Kaitlyn Gonzalez,Wright,77,1.16
213968,Scott Brooks,Taylor,40,0.73
432143,Jessica Morales,Fisher,39,3.28
132354,Austin Flores,Holland,42,2.95
434131,Paul Welch,Small,15,0.79
795409,Amy Reynolds,Gutierrez,89,3.81
872837,Patricia Kim,Brown,72,3.94
929465,Julie Bridges,Davis,32,0.31
461136,Cole Robles,Jones,97,2.01
730051,Nathan Henry,Ramsey,13,1.97
144431,Billy Woods,Green,45,2.23
688530,William Mitchell,Mays,47,0.24
933799,Michelle Hayes,Davidson,67,2.1
833043,Jorge Johnson,Murray,48,3.37
359703,Jesse Russo,Sandoval,74,1.55
429119,Sheila Ross,Young,32,2.31
230877,Julie Davis,Wise,10,2.09
771445,Tom Romero,Griffin,42,1.48
405371,Michael Peterson,Joyce,76,3.92
226753,James Smith,Anderson,44,2.25
292015,Jason Parrish,Peterson,28,2.73
614955,Victoria Jones,Chambers,26,0.78
388435,Kyle Jackson,Gibbs,64,3.99
990013,Jason Smith,Wagner,36,0.19
392550,Walter Hansen,Cole,26,1.76
347450,Michael Dunn,Johnson,96,2.72
732886,Erin Nelson,Whitney,12,2.46
598045,Kimberly Hurst,Coleman,100,2.98
819774,Sara Washington,Wilkerson,20,3.78
838456,Steven Jones,Johnson,72,2.36
998222,Jessica Richardson,Mcneil,79,0.76
505197,Jeffrey Perez,Bailey,34,2.56
461007,Gina Mack,Davis,75,3.17
636509,Billy Simmons,Thompson,30,3.91
992625,Jacqueline Bryant,Patrick,21,3.82
534116,David Lopez,Bowers,52,2.02
104589,Faith Chan,Golden,74,2.0
126170,Adrian Fernandez,Parrish,94,0.71
997490,Tracey Parker,Reed,81,1.18
903106,Rachel Johnson,Martinez,18,0.92
926635,Gregory Hernandez,Keller,67,1.78
523784,Mr. Mark Torres,Mitchell,43,3.13
498097,Tanya Snow,Day,61,3.72
920073,Anthony Montgomery,Blankenship,99,2.86
331512,Allen Garcia,Stewart,65,3.07
641544,Rebecca Williams,Tyler,13,3.31
942363,Tina Mcgee,Mitchell,68,0.46
834434,Breanna Ray,Ward,83,1.43
222955,Elizabeth Miranda,Saunders,18,1.37
522118,Katelyn Jefferson,Lee,67,1.22
683782,Bryan Clarke,Hill,86,1.05
506312,Brittany Schaefer,Allison,93,3.51
204506,Matthew Roberts,Wright,81,1.63
707762,Jerome Gaines,Rogers,25,1.01
648458,Brittany Edwards DDS,Allen,22,2.16
792884,Kristy Walker,Bishop,94,3.89
134930,Jennifer Holden,Moore,29,3.02
705197,Susan Smith,Riley,91,1.57
401600,Douglas Hanson,Black,83,0.19
236376,Stacey King,Robinson,20,2.01
116607,Mr. Robert Reid,Gilmore,28,1.53
732963,Jared Carter,Turner,66,1.26
981122,Ronald Callahan,Atkins,94,3.07
163215,Terry Jones,Sullivan,53,2.78
238267,Joshua Montoya,Hendricks,98,3.21
499919,Jennifer Liu,Osborn,48,1.67
556382,Maria Rios,Salazar,85,2.9
185669,Mr. Travis Delgado,Smith,100,0.47
746946,Michelle Morris,Ferguson,48,0.56
442855,Dr. Debra Baker,Perez,30,1.58
600599,Earl Short,Brown,47,1.2
451461,Karen Small,Pierce,56,3.92
992533,Sean Campbell,Lopez,61,0.68
567115,Thomas Novak,Gray,43,1.5
645983,Melissa Burke,Taylor,77,2.16
826441,Lisa Ayala,Foster,43,3.57
697475,Willie Chen,Mack,90,0.28
724082,Rachel Kim,Lawrence,20,1.36
226028,William Martinez,Perez,89,3.3
567629,Lisa Clark,Doyle,39,2.53
616617,Peter Blair,Farmer,26,3.52
708957,Michelle Dixon,Nelson,62,2.33
796624,Kimberly Morrison,Little,10,2.92
965880,Dakota Martin,Dorsey,59,0.65
422214,Christian Smith,Hopkins,79,3.39
818968,Douglas Nelson,Jackson,28,1.49
439482,Shelia Hall,Wilkerson,25,1.86
142675,Eric Schwartz,Smith,18,2.6
685854,Kevin Brown,Rodriguez,85,1.32
941304,Anita Daniels,Jones,78,1.68
580820,Steven Little,Smith,65,0.52
636217,Willie Williams,Reyes,42,2.95
150293,Lawrence Jones,Colon,59,1.76
371442,Aaron Wilson,Charles,44,1.77
744634,William Sherman,Glenn,80,1.47
719413,Rachel Walker,Parsons,51,2.03
623640,Caroline Anderson,Noble,13,1.55
387112,Garrett Johnson,Parker,37,0.21
534039,Kathryn Welch DVM,Vega,12,1.85
139566,Gilbert Herman,Green,56,0.19
203614,Sherri Medina,Davis,97,2.61
650637,Rhonda Valentine,White,32,3.31
658287,Taylor Peterson,Williams,64,2.54
286838,Joshua Romero,Hurst,43,2.76
949684,Rebecca Morrison,Chandler,94,2.77
175499,Christine Butler,Gonzalez,46,2.76
324398,Karen Marquez,Alvarez,36,1.4
419930,Amy Hill,Mcdaniel,24,3.53
139767,Cheryl Rivera,Smith,88,1.76
227323,Steven Christensen,Wood,54,1.54
267536,Jacob Barker,Harrison,42,3.79
392174,Brianna Collins,Johnson,74,1.1
278867,James Gardner,Mccormick,20,2.44
688913,Melinda Campbell,Hill,45,1.32
566410,Elijah Bailey,Johnson,48,3.06
953887,Arthur Powell,Scott,64,3.82
339723,Jennifer Wise,Potts,22,0.08
184126,Rachel Williams,Sharp,96,2.15
769462,Briana Swanson,George,68,1.82
755963,Samantha Miller,Butler,91,1.42
420026,Noah Hickman,Scott,37,1.26
941925,Anna Whitaker,Morgan,55,2.49
434052,Justin Stephens,Chavez,17,2.51
384697,Brooke Morgan,Brown,46,0.9
971126,Allison Wright,George,56,0.31
166778,Amy Lawson,Jackson,70,2.91
150149,Diana Gardner MD,Smith,35,1.1
432492,Gregory Klein,Garcia,52,0.32
905823,Juan Jennings,Ortiz,25,0.64
730860,Andrea Johnson,Rose,11,1.53
469218,Bruce Hunter,Ross,57,2.51
961603,Erin Mann,Smith,32,3.61
852036,Brian Wright,Murray,50,0.94
533835,Kathleen Edwards,Salinas,56,2.57
228280,Julian Alexander,Smith,97,2.07
576391,Bradley Heath,Meza,21,3.21
133954,Richard Wright,Robbins,66,1.14
579649,Brandon Murray,White,18,0.04
948740,John Chapman,Peterson,66,0.5
806626,Brandon Hill,Rogers,64,3.99
556178,Diane Salas,Patrick,66,1.4
110505,Kathy Whitehead,Robertson,53,0.33
408339,Mark Soto,Saunders,46,3.35
935356,Kelly Griffith,Fields,24,1.74
289214,Diana Stevens,Mitchell,66,0.14
580941,Karen Wagner,Ross,97,3.6
673290,Christine Bentley,Blake,97,1.3
347825,Peggy Stewart,Roy,55,3.99
573253,Sara Hogan,Bailey,61,3.21
169934,Maria Hughes,Andrews,33,1.07
592289,Cole Small,Black,49,2.19
100796,Rita Hamilton,Bush,13,0.74
765280,Justin Lee,Wilson,64,2.61
972005,Albert King,Thomas,51,0.04
342516,Adam Haynes,Combs,22,0.26
565152,Kelly Andrews,Lutz,83,0.23
216377,Karen Pitts,Ramirez,46,2.88
849056,Kenneth Mccall,Blevins,57,2.54
225856,Jennifer Powell,Gonzales,96,1.31
233512,Christy Johnston,Roberts,37,1.66
855409,Mrs. Susan Hess,Gregory,16,2.31
151287,Jay Adams,Baker,72,1.38
648947,Jane Moore,Gilbert,58,2.17
838421,Kelly Le,Gregory,11,3.57
364718,Matthew Harmon,Kennedy,46,2.71
331218,Ryan Benton,Gordon,18,0.84
892106,Dawn Austin,Coleman,27,2.23
175284,Eric Garcia,Casey,25,3.24
954290,Daniel Cole,Holden,74,1.27
347592,Elizabeth Powell DDS,Pitts,11,3.74
898648,Cynthia Perez,Williams,37,0.25
246994,Elizabeth Burnett,Robinson,62,2.09
548068,Dustin Simmons,Esparza,30,0.4
365918,John Owens,Perez,26,1.76
361699,Mckenzie Hughes,Smith,100,0.88
190481,Daniel Bernard,Hernandez,71,0.41
263217,Melody Hayes,Flores,71,3.0
668675,Jason Taylor,Berg,25,3.02
562827,Amy Williams,Collins,60,2.39
416002,Vincent Oconnor,Small,22,1.79
571218,Theodore Bishop,Herrera,74,1.13
928800,Arthur Clarke,Fry,24,3.51
758695,Jessica Ingram,Leon,54,2.09
416926,Melissa Lucas,Olsen,31,3.11
826364,Ronald Hansen,Hancock,34,0.2
483013,Timothy Robinson,Adams,18,0.11
439528,Lawrence Garcia,Owens,66,1.47
174639,Nathaniel Kaiser,Holmes,66,1.37
786067,Jesse Lawson,Holt,10,0.9
850316,Thomas Bailey,Bennett,13,1.47
734116,Kendra Harris,Smith,38,0.42
104709,Vanessa Randall,Kent,49,2.06
283464,Shane Smith,Kelly,36,2.87
383280,David Garcia,Mcdonald,10,2.57
575891,Antonio Pierce,Lopez,95,2.54
563142,Samantha Hansen,Jackson,72,3.78
751623,Sabrina Meadows,Garcia,28,0.49
273632,Joshua Casey,Hansen,64,3.74
730085,Toni Baldwin,Hardy,56,1.48
824587,Rachel Williams,Mendez,77,2.54
920815,Connie Rowe,Doyle,67,2.09
547524,Laura Thomas,Collins,95,3.07
348097,Julie Dyer,Davis,85,0.73
564451,William Smith,Alvarado,62,1.78
358948,Ray Harris,Ritter,20,0.7
812761,Jason Boyer,Meyer,89,1.05
607019,Anthony Jennings,Reeves,66,3.1
822868,Elizabeth Myers,Davis,71,3.01
836623,Susan Smith,Petty,39,2.44
413868,James Fisher,Dean,54,0.63
821874,Carl Berry,Hernandez,10,0.26
445414,Alexis Martinez,Dawson,74,0.27
683741,Jacqueline Johnson,Wallace,52,3.28
680682,David Allen,Ramirez,73,2.92
542882,Jamie Price,Humphrey,93,0.73
535961,Kenneth Fuller,Miller,17,1.03
888450,Dr. Janice Blackwell,Wood,95,2.92
982917,Zachary Jenkins,Thompson,49,3.77
689584,Lindsey Johnson,Adams,28,0.83
476137,Lauren Rivers,Brown,17,1.68
531103,Donald Davis,Allison,62,0.57
236891,Robert Cherry,Miller,95,3.76
967741,Matthew Rivera,Shelton,67,2.51
232353,Alejandra Bell,Perry,66,1.05
905249,Katherine Hopkins,Mosley,90,0.29
208832,Seth Daniels,Ross,100,2.34
842974,Eduardo Morris,Browning,89,1.61
425892,Brenda Jacobs,Sanchez,73,0.23
912143,Karen Andrews,Allen,91,3.44
960327,Elizabeth Taylor,Nguyen,53,1.75
250819,Tristan Thomas,Reed,45,3.93
125249,Christopher Hicks,Riddle,68,3.29
590556,Benjamin Jordan,Brown,84,1.75
984314,Sara Colon,Adams,27,0.52
405479,Carla Lucas,Brown,77,0.23
973199,Christopher Schroeder,Cunningham,49,2.61
968627,James Jefferson,Love,95,2.35
201643,Barry Collins,Horn,15,1.09
650704,Stacy Patterson,Sanchez,98,0.04
611320,Brandon Mcpherson,Stevens,29,2.84
568310,Kyle Dickerson DDS,Boyd,66,3.18
862637,Andrew Woods,Ross,12,0.64
672793,Alexis Martin,Savage,91,0.15
278420,Doris Ruiz,Payne,61,3.25
723482,Wendy Gates,Bauer,60,0.1
769805,Samantha Smith,Scott,80,2.9
927863,Sierra Flores,Thompson,55,1.4
126555,William Smith,Walters,59,0.12
529257,Joseph Murray,Foster,45,3.22
418322,Alyssa Romero,Cochran,15,0.73
298496,Elizabeth Robinson,Richardson,61,1.81
454886,Kristin Adams,Cardenas,55,2.05
535231,Christopher Kemp,Chang,19,0.56
307602,Logan Ibarra,Calderon,30,2.69
438283,Connor Weiss,Phillips,45,2.64
648734,Daniel Duarte,Huynh,88,3.49
712299,Mark Perez,Vaughn,26,2.49
956954,Steven Rodriguez,Robinson,94,2.63
374776,Nicole Sims,Armstrong,67,0.15
484284,Sandy Williams,Wilson,87,3.9
560437,Patricia Edwards,Johnson,90,3.23
297148,Sharon Baker,Marshall,37,1.61
897801,Charles Morgan,Robinson,51,3.92
183932,Eddie Hayes,Harrell,27,3.56
407696,Jillian Anderson,Mckay,29,3.11
360876,Megan Williams,Dunn,99,3.6
187135,Michael Oconnell,Walker,20,2.48
509526,Nicole Miranda,Williams,88,1.03
539926,Stephanie Conrad,Wood,22,1.03
320254,Monica Hill,Weaver,87,3.91
764675,Courtney Graham,Sanchez,22,2.7
770617,Matthew Santiago,House,37,2.93
328518,Peter Johnson,Jefferson,33,2.07
147398,Brandon Riley,Brown,44,0.71
156154,Ricardo Padilla,King,74,0.47
341357,Michael Merritt,Shannon,40,2.92
180837,Christopher Pearson,Anderson,67,2.39
399559,Sherry Schultz,Soto,36,2.03
152717,Jeremy Cross,Chen,32,3.07
992249,Anthony Thomas,Dixon,90,2.92
627632,Jonathan Franco,Pacheco,83,2.8
207910,George Kelly,Adams,71,1.42
576829,Heidi Hamilton,Fowler,21,0.95
726190,George Taylor,Patterson,40,0.02
668579,Randall Robbins,Wagner,89,1.24
758183,Ian Lee,Collins,53,0.38
437893,John Green,Alexander,51,3.61
409858,Virginia Adams,Miller,87,3.15
567870,Connie Beck,Martin,11,2.12
608017,Lori Cooke,Smith,63,0.99
479682,William Lopez,Gilbert,45,3.92
974464,Hannah Richard,Green,21,2.67
316756,Jordan Weaver,Thomas,71,3.85
222417,Willie Banks,Freeman,44,0.74
332580,Gregory Carr,Matthews,15,0.49
177890,Joy Ortiz,Gonzalez,51,3.87
384074,David Williams DDS,Nguyen,27,3.49
701803,Lucas Fischer,Knight,74,0.07
962350,Raymond Bauer Jr.,Williams,16,0.42
183684,Erin Andrews,Collins,78,0.27
946765,Daniel Moore,Harvey,64,1.28
735654,Rebecca Watts,Mcdaniel,24,1.71
339716,Michelle Callahan,Thompson,82,2.12
244898,Michael Cox,Barrett,86,3.69
607299,Dawn Webb,Woods,41,2.06
475055,Brooke Nelson,Roberts,80,2.83
636992,David Giles,Kelley,15,3.17
237405,Robert Johnston,Lindsey,42,1.06
114131,Kathy Cox,Kelly,24,0.76
233774,Benjamin Rosario,Gillespie,94,1.87
278544,Kathy King,Hodges,63,1.93
265112,Curtis Gutierrez,Walsh,59,1.49
992555,Stacy Williams,Mathews,78,1.67
832970,David Mcintyre,Gay,39,0.04
105676,Antonio Robinson,Anderson,82,2.79
602646,Robert Hoover,Wright,84,3.26
111412,Yolanda Smith,Palmer,76,3.44
508466,Jill Lewis,Cruz,85,2.11
405040,Nancy Wilkerson,Williams,32,3.39
458089,Jason Sanders,Rice,81,3.75
589806,Rebecca Case,Cohen,56,3.05
